scan_id,bag_tag_number,passenger_id,flight_id,scan_location,scan_ts,scan_status,connecting_flight_id
SCN00001765,BT25824860,PAX01169,FLT00125,AIRCRAFT_LOAD,2024-01-15T15:42:00,OK,
SCN00001766,BT71711396,PAX02532,FLT00302,MAKEUP_BELT,2024-01-15T11:29:00,OK,FLT00008
SCN00001767,BT61530317,PAX01494,FLT00305,TRANSFER_BELT,2024-01-15T11:09:00,OK,FLT00290
SCN00001768,BT37266260,PAX07387,FLT00230,MAKEUP_BELT,2024-01-15T23:14:00,OK,
SCN00001769,BT34268104,PAX03241,FLT00229,CHECK_IN,2024-01-15T09:49:00,OK,
SCN00001770,BT41154502,PAX05920,FLT00206,SCREENING,2024-01-15T16:27:00,OK,
SCN00001771,BT30286307,PAX05471,FLT00261,CAROUSEL,2024-01-15T15:36:00,OK,
SCN00001772,BT29041068,PAX05745,FLT00014,AIRCRAFT_UNLOAD,2024-01-15T16:31:00,OK,
SCN00001773,BT40677962,PAX00217,FLT00003,AIRCRAFT_UNLOAD,2024-01-15T22:14:00,OK,
SCN00001774,BT81544236,PAX07393,FLT00138,MAKEUP_BELT,2024-01-15T06:41:00,OK,FLT00086
SCN00001775,BT24212949,PAX00515,FLT00182,CAROUSEL,2024-01-15T09:51:00,OK,
SCN00001776,BT52653730,PAX00771,FLT00139,SCREENING,2024-01-15T06:45:00,OK,
SCN00001777,BT24101916,PAX02454,FLT00122,CAROUSEL,2024-01-15T03:41:00,MISREAD,
SCN00001778,BT75110960,PAX07515,FLT00303,AIRCRAFT_LOAD,2024-01-15T23:46:00,OK,
SCN00001779,BT91264086,PAX07978,FLT00065,MAKEUP_BELT,2024-01-15T10:34:00,OK,
SCN00001780,BT22539199,PAX04111,FLT00280,SCREENING,2024-01-15T10:40:00,OK,
SCN00001781,BT82437391,PAX06482,FLT00057,AIRCRAFT_UNLOAD,2024-01-15T08:09:00,OK,
SCN00001782,BT82844194,PAX03958,FLT00253,CHECK_IN,2024-01-15T16:43:00,EXCEPTION,
SCN00001783,BT87118971,PAX01625,FLT00107,SCREENING,2024-01-15T07:48:00,MISREAD,
SCN00001784,BT84918996,PAX03523,FLT00182,CHECK_IN,2024-01-15T14:13:00,MISREAD,
SCN00001785,BT32270634,PAX02788,FLT00240,CAROUSEL,2024-01-15T20:31:00,OK,
SCN00001786,BT46901435,PAX00470,FLT00267,MAKEUP_BELT,2024-01-15T23:43:00,MISREAD,
SCN00001787,BT58221378,PAX06024,FLT00270,AIRCRAFT_UNLOAD,2024-01-15T08:33:00,MISREAD,
SCN00001788,BT53035439,PAX05731,FLT00224,CAROUSEL,2024-01-15T18:18:00,OK,
SCN00001789,BT33072173,PAX00148,FLT00379,AIRCRAFT_UNLOAD,2024-01-15T11:05:00,EXCEPTION,
SCN00001790,BT98377293,PAX04789,FLT00399,SCREENING,2024-01-15T14:22:00,OK,
SCN00001791,BT95583659,PAX07168,FLT00164,CAROUSEL,2024-01-15T14:44:00,OK,
SCN00001792,BT62585179,PAX01383,FLT00285,SCREENING,2024-01-15T07:53:00,OK,
SCN00001793,BT11157338,PAX06185,FLT00055,AIRCRAFT_UNLOAD,2024-01-15T08:15:00,OK,
SCN00001794,BT99078726,PAX07650,FLT00326,AIRCRAFT_LOAD,2024-01-15T07:44:00,OK,
SCN00001795,BT84151353,PAX03369,FLT00097,AIRCRAFT_UNLOAD,2024-01-15T10:35:00,OK,
SCN00001796,BT22165450,PAX06973,FLT00087,TRANSFER_BELT,2024-01-15T07:32:00,OK,FLT00142
SCN00001797,BT21702378,PAX02355,FLT00292,AIRCRAFT_UNLOAD,2024-01-15T07:58:00,MISREAD,
SCN00001798,BT11804521,PAX04961,FLT00360,CAROUSEL,2024-01-15T16:15:00,EXCEPTION,
SCN00001799,BT69509996,PAX00326,FLT00069,AIRCRAFT_LOAD,2024-01-15T15:36:00,OK,
SCN00001800,BT55995226,PAX06784,FLT00027,AIRCRAFT_UNLOAD,2024-01-15T14:19:00,EXCEPTION,
SCN00001801,BT18959477,PAX03910,FLT00146,CAROUSEL,2024-01-15T03:20:00,OK,
SCN00001802,BT92479912,PAX00614,FLT00026,CAROUSEL,2024-01-15T04:52:00,MISREAD,
SCN00001803,BT59759281,PAX06251,FLT00103,AIRCRAFT_UNLOAD,2024-01-15T23:08:00,OK,
SCN00001804,BT49980592,PAX06852,FLT00238,CHECK_IN,2024-01-15T04:57:00,MISREAD,
SCN00001805,BT10776989,PAX05693,FLT00024,AIRCRAFT_LOAD,2024-01-15T02:43:00,MISREAD,
SCN00001806,BT75210157,PAX05400,FLT00020,MAKEUP_BELT,2024-01-15T15:39:00,OK,
SCN00001807,BT66101038,PAX06808,FLT00029,AIRCRAFT_LOAD,2024-01-15T16:52:00,OK,
SCN00001808,BT39311626,PAX05806,FLT00270,CAROUSEL,2024-01-15T14:04:00,OK,
SCN00001809,BT53696517,PAX01870,FLT00238,SCREENING,2024-01-15T08:49:00,OK,
SCN00001810,BT69685669,PAX06768,FLT00218,CAROUSEL,2024-01-15T07:00:00,OK,
SCN00001811,BT37593285,PAX07106,FLT00102,TRANSFER_BELT,2024-01-15T16:00:00,OK,FLT00007
SCN00001812,BT96290472,PAX07675,FLT00317,MAKEUP_BELT,2024-01-15T11:39:00,OK,
SCN00001813,BT50221064,PAX01125,FLT00103,CAROUSEL,2024-01-15T05:23:00,EXCEPTION,
SCN00001814,BT48615169,PAX00953,FLT00384,SCREENING,2024-01-15T17:41:00,OK,
SCN00001815,BT98381347,PAX07330,FLT00199,AIRCRAFT_UNLOAD,2024-01-15T14:21:00,EXCEPTION,
SCN00001816,BT14247464,PAX03457,FLT00355,SCREENING,2024-01-15T10:34:00,MISREAD,
SCN00001817,BT93708333,PAX07985,FLT00024,TRANSFER_BELT,2024-01-15T11:28:00,EXCEPTION,FLT00037
SCN00001818,BT73536185,PAX02686,FLT00175,CHECK_IN,2024-01-15T19:27:00,MISREAD,
SCN00001819,BT21615559,PAX06848,FLT00254,AIRCRAFT_UNLOAD,2024-01-15T23:00:00,MISREAD,
SCN00001820,BT50235754,PAX05713,FLT00094,CHECK_IN,2024-01-15T07:45:00,OK,
SCN00001821,BT69766661,PAX02521,FLT00137,TRANSFER_BELT,2024-01-15T11:07:00,OK,FLT00395
SCN00001822,BT76600213,PAX01379,FLT00113,MAKEUP_BELT,2024-01-15T13:47:00,EXCEPTION,
SCN00001823,BT36356418,PAX04105,FLT00200,AIRCRAFT_UNLOAD,2024-01-15T10:43:00,EXCEPTION,
SCN00001824,BT11446903,PAX01356,FLT00184,TRANSFER_BELT,2024-01-15T12:00:00,MISREAD,FLT00191
SCN00001825,BT40251937,PAX03101,FLT00390,SCREENING,2024-01-15T16:16:00,MISREAD,
SCN00001826,BT47698267,PAX05638,FLT00240,SCREENING,2024-01-15T08:45:00,MISREAD,
SCN00001827,BT45731499,PAX00518,FLT00335,CHECK_IN,2024-01-15T02:06:00,MISREAD,
SCN00001828,BT77224265,PAX07164,FLT00173,CAROUSEL,2024-01-15T12:40:00,EXCEPTION,
SCN00001829,BT45959196,PAX01429,FLT00047,AIRCRAFT_LOAD,2024-01-15T11:30:00,OK,
SCN00001830,BT89183946,PAX04944,FLT00009,TRANSFER_BELT,2024-01-15T03:06:00,MISREAD,FLT00114
SCN00001831,BT74015895,PAX04372,FLT00040,MAKEUP_BELT,2024-01-15T16:35:00,OK,
SCN00001832,BT96911803,PAX05203,FLT00211,CAROUSEL,2024-01-15T05:12:00,OK,
SCN00001833,BT77805296,PAX07834,FLT00268,MAKEUP_BELT,2024-01-15T11:24:00,OK,
SCN00001834,BT63174284,PAX05962,FLT00193,CHECK_IN,2024-01-15T20:30:00,EXCEPTION,
SCN00001835,BT57164472,PAX07197,FLT00213,MAKEUP_BELT,2024-01-15T16:08:00,EXCEPTION,FLT00199
SCN00001836,BT41385480,PAX03311,FLT00284,TRANSFER_BELT,2024-01-15T04:17:00,OK,FLT00339
SCN00001837,BT49853891,PAX07228,FLT00356,CHECK_IN,2024-01-15T19:43:00,OK,
SCN00001838,BT91729035,PAX04680,FLT00018,CHECK_IN,2024-01-15T07:05:00,EXCEPTION,
SCN00001839,BT32405926,PAX04726,FLT00057,CHECK_IN,2024-01-15T19:38:00,OK,
SCN00001840,BT70991492,PAX05324,FLT00288,AIRCRAFT_LOAD,2024-01-15T02:41:00,OK,
SCN00001841,BT58766793,PAX03375,FLT00386,AIRCRAFT_LOAD,2024-01-15T03:08:00,OK,
SCN00001842,BT40587363,PAX05783,FLT00127,AIRCRAFT_LOAD,2024-01-15T11:06:00,EXCEPTION,
SCN00001843,BT42970199,PAX01731,FLT00014,AIRCRAFT_LOAD,2024-01-15T18:29:00,EXCEPTION,
SCN00001844,BT12986769,PAX06697,FLT00208,AIRCRAFT_LOAD,2024-01-15T06:06:00,MISREAD,
SCN00001845,BT34566728,PAX06021,FLT00094,AIRCRAFT_LOAD,2024-01-15T16:00:00,EXCEPTION,
SCN00001846,BT96217855,PAX02304,FLT00398,CHECK_IN,2024-01-15T22:58:00,OK,
SCN00001847,BT70682782,PAX04163,FLT00332,AIRCRAFT_UNLOAD,2024-01-15T16:42:00,OK,
SCN00001848,BT54223450,PAX05540,FLT00307,TRANSFER_BELT,2024-01-15T03:35:00,EXCEPTION,FLT00242
SCN00001849,BT37547678,PAX04692,FLT00213,SCREENING,2024-01-15T12:23:00,OK,
SCN00001850,BT92935461,PAX07115,FLT00258,TRANSFER_BELT,2024-01-15T18:26:00,EXCEPTION,FLT00013
SCN00001851,BT52266854,PAX06544,FLT00327,MAKEUP_BELT,2024-01-15T02:44:00,OK,
SCN00001852,BT28656118,PAX06787,FLT00061,CAROUSEL,2024-01-15T17:32:00,OK,
SCN00001853,BT85300766,PAX03462,FLT00392,CAROUSEL,2024-01-15T04:39:00,MISREAD,
SCN00001854,BT69429182,PAX00244,FLT00209,AIRCRAFT_LOAD,2024-01-15T09:01:00,OK,
SCN00001855,BT19358752,PAX03295,FLT00391,SCREENING,2024-01-15T21:43:00,OK,
SCN00001856,BT87875353,PAX04763,FLT00091,TRANSFER_BELT,2024-01-15T19:22:00,MISREAD,FLT00042
SCN00001857,BT86054522,PAX06688,FLT00275,SCREENING,2024-01-15T18:44:00,OK,
SCN00001858,BT66194219,PAX05755,FLT00166,TRANSFER_BELT,2024-01-15T08:57:00,OK,FLT00239
SCN00001859,BT22138251,PAX03749,FLT00378,CHECK_IN,2024-01-15T20:13:00,EXCEPTION,
SCN00001860,BT51333822,PAX05004,FLT00135,SCREENING,2024-01-15T15:49:00,MISREAD,
SCN00001861,BT14054318,PAX01690,FLT00368,CAROUSEL,2024-01-15T22:11:00,MISREAD,
SCN00001862,BT99237139,PAX01921,FLT00045,CAROUSEL,2024-01-15T10:06:00,OK,
SCN00001863,BT95863598,PAX04928,FLT00355,CHECK_IN,2024-01-15T05:51:00,OK,
SCN00001864,BT85910969,PAX05002,FLT00215,AIRCRAFT_LOAD,2024-01-15T02:54:00,EXCEPTION,
SCN00001865,BT18524087,PAX05054,FLT00175,TRANSFER_BELT,2024-01-15T20:23:00,EXCEPTION,FLT00098
SCN00001866,BT10267329,PAX03014,FLT00133,AIRCRAFT_UNLOAD,2024-01-15T20:06:00,OK,
SCN00001867,BT46447411,PAX01901,FLT00288,AIRCRAFT_UNLOAD,2024-01-15T11:29:00,OK,
SCN00001868,BT29689483,PAX06413,FLT00356,CAROUSEL,2024-01-15T04:34:00,EXCEPTION,
SCN00001869,BT24984878,PAX03394,FLT00242,AIRCRAFT_UNLOAD,2024-01-15T02:11:00,EXCEPTION,
SCN00001870,BT96019216,PAX02221,FLT00340,SCREENING,2024-01-15T05:53:00,OK,
SCN00001871,BT80827223,PAX04751,FLT00387,TRANSFER_BELT,2024-01-15T03:46:00,OK,FLT00195
SCN00001872,BT97307475,PAX06971,FLT00130,TRANSFER_BELT,2024-01-15T21:49:00,OK,FLT00336
SCN00001873,BT78585556,PAX00764,FLT00169,CHECK_IN,2024-01-15T08:49:00,EXCEPTION,
SCN00001874,BT25359560,PAX03900,FLT00028,AIRCRAFT_UNLOAD,2024-01-15T07:19:00,EXCEPTION,
SCN00001875,BT15708452,PAX03656,FLT00025,SCREENING,2024-01-15T03:03:00,MISREAD,
SCN00001876,BT14220539,PAX04241,FLT00328,TRANSFER_BELT,2024-01-15T04:14:00,EXCEPTION,FLT00082
SCN00001877,BT63970447,PAX01231,FLT00271,SCREENING,2024-01-15T22:30:00,EXCEPTION,
SCN00001878,BT97413588,PAX07129,FLT00395,MAKEUP_BELT,2024-01-15T12:12:00,MISREAD,
SCN00001879,BT14052129,PAX05411,FLT00010,AIRCRAFT_LOAD,2024-01-15T07:01:00,MISREAD,
SCN00001880,BT87772948,PAX07913,FLT00174,AIRCRAFT_UNLOAD,2024-01-15T08:16:00,EXCEPTION,
SCN00001881,BT21920858,PAX00617,FLT00215,AIRCRAFT_UNLOAD,2024-01-15T02:04:00,EXCEPTION,
SCN00001882,BT25077116,PAX05892,FLT00308,AIRCRAFT_LOAD,2024-01-15T05:45:00,OK,
SCN00001883,BT64511793,PAX03211,FLT00068,CHECK_IN,2024-01-15T21:01:00,OK,
SCN00001884,BT12247218,PAX01967,FLT00320,CHECK_IN,2024-01-15T17:34:00,OK,
SCN00001885,BT33519007,PAX07560,FLT00216,SCREENING,2024-01-15T11:01:00,OK,
SCN00001886,BT53763511,PAX06579,FLT00305,AIRCRAFT_LOAD,2024-01-15T23:30:00,OK,
SCN00001887,BT54829778,PAX04276,FLT00349,TRANSFER_BELT,2024-01-15T18:32:00,OK,FLT00042
SCN00001888,BT33977018,PAX00090,FLT00377,CAROUSEL,2024-01-15T12:04:00,OK,
SCN00001889,BT98265529,PAX07184,FLT00192,SCREENING,2024-01-15T15:55:00,MISREAD,
SCN00001890,BT22082920,PAX07691,FLT00080,SCREENING,2024-01-15T17:39:00,OK,
SCN00001891,BT34513473,PAX04517,FLT00137,AIRCRAFT_UNLOAD,2024-01-15T17:24:00,EXCEPTION,
SCN00001892,BT17891837,PAX02048,FLT00313,AIRCRAFT_LOAD,2024-01-15T17:19:00,OK,
SCN00001893,BT49412227,PAX01985,FLT00193,MAKEUP_BELT,2024-01-15T06:32:00,OK,FLT00182
SCN00001894,BT39837391,PAX05722,FLT00392,AIRCRAFT_LOAD,2024-01-15T10:43:00,MISREAD,
SCN00001895,BT81509657,PAX06678,FLT00226,TRANSFER_BELT,2024-01-15T14:32:00,OK,FLT00349
SCN00001896,BT12183498,PAX07954,FLT00125,TRANSFER_BELT,2024-01-15T15:39:00,OK,FLT00263
SCN00001897,BT83388153,PAX01204,FLT00061,MAKEUP_BELT,2024-01-15T21:27:00,EXCEPTION,
SCN00001898,BT43389301,PAX04242,FLT00190,MAKEUP_BELT,2024-01-15T15:39:00,EXCEPTION,
SCN00001899,BT36519478,PAX07871,FLT00066,SCREENING,2024-01-15T16:36:00,OK,
SCN00001900,BT72222360,PAX04951,FLT00398,AIRCRAFT_UNLOAD,2024-01-15T20:03:00,EXCEPTION,
SCN00001901,BT19890525,PAX01060,FLT00191,AIRCRAFT_UNLOAD,2024-01-15T12:35:00,MISREAD,
SCN00001902,BT99466466,PAX07415,FLT00090,SCREENING,2024-01-15T03:43:00,OK,
SCN00001903,BT80388454,PAX03170,FLT00095,SCREENING,2024-01-15T16:01:00,MISREAD,
SCN00001904,BT11487083,PAX03145,FLT00214,AIRCRAFT_LOAD,2024-01-15T04:28:00,EXCEPTION,
SCN00001905,BT86396187,PAX04780,FLT00209,SCREENING,2024-01-15T08:27:00,OK,
SCN00001906,BT89189605,PAX07444,FLT00308,CAROUSEL,2024-01-15T07:16:00,MISREAD,
SCN00001907,BT90960465,PAX06481,FLT00376,AIRCRAFT_UNLOAD,2024-01-15T10:27:00,OK,
SCN00001908,BT84201737,PAX06020,FLT00245,TRANSFER_BELT,2024-01-15T15:38:00,MISREAD,FLT00265
SCN00001909,BT72275859,PAX05818,FLT00254,AIRCRAFT_LOAD,2024-01-15T22:51:00,OK,
SCN00001910,BT68227454,PAX00102,FLT00155,CHECK_IN,2024-01-15T10:25:00,OK,
SCN00001911,BT16557305,PAX04287,FLT00129,AIRCRAFT_UNLOAD,2024-01-15T10:25:00,OK,
SCN00001912,BT90949736,PAX04325,FLT00382,SCREENING,2024-01-15T22:27:00,OK,
SCN00001913,BT26918779,PAX03297,FLT00006,CHECK_IN,2024-01-15T02:09:00,OK,
SCN00001914,BT16666640,PAX05345,FLT00338,CAROUSEL,2024-01-15T17:55:00,EXCEPTION,
SCN00001915,BT92804244,PAX05935,FLT00383,CHECK_IN,2024-01-15T12:24:00,OK,
SCN00001916,BT48150618,PAX05990,FLT00289,CHECK_IN,2024-01-15T09:25:00,OK,FLT00105
SCN00001917,BT79335025,PAX06649,FLT00295,AIRCRAFT_LOAD,2024-01-15T12:58:00,OK,
SCN00001918,BT82955931,PAX03851,FLT00068,CHECK_IN,2024-01-15T22:11:00,MISREAD,
SCN00001919,BT96493578,PAX02681,FLT00344,AIRCRAFT_LOAD,2024-01-15T12:08:00,OK,
SCN00001920,BT99540581,PAX07700,FLT00358,SCREENING,2024-01-15T12:07:00,OK,
SCN00001921,BT97102543,PAX01240,FLT00029,AIRCRAFT_UNLOAD,2024-01-15T08:14:00,OK,
SCN00001922,BT41155626,PAX00254,FLT00292,AIRCRAFT_LOAD,2024-01-15T16:33:00,EXCEPTION,
SCN00001923,BT23731131,PAX05099,FLT00134,AIRCRAFT_UNLOAD,2024-01-15T23:10:00,EXCEPTION,
SCN00001924,BT86287347,PAX07702,FLT00398,AIRCRAFT_UNLOAD,2024-01-15T03:09:00,OK,
SCN00001925,BT27677627,PAX07204,FLT00003,CHECK_IN,2024-01-15T18:10:00,OK,
SCN00001926,BT10372877,PAX03675,FLT00316,AIRCRAFT_LOAD,2024-01-15T15:57:00,OK,
SCN00001927,BT67795956,PAX04685,FLT00171,AIRCRAFT_LOAD,2024-01-15T07:13:00,OK,
SCN00001928,BT10902958,PAX02537,FLT00127,TRANSFER_BELT,2024-01-15T12:29:00,EXCEPTION,FLT00133
SCN00001929,BT26175380,PAX05824,FLT00084,MAKEUP_BELT,2024-01-15T09:41:00,OK,
SCN00001930,BT74714670,PAX05411,FLT00317,MAKEUP_BELT,2024-01-15T15:48:00,OK,FLT00255
SCN00001931,BT75792454,PAX04063,FLT00101,CAROUSEL,2024-01-15T07:47:00,OK,
SCN00001932,BT56924109,PAX00509,FLT00116,AIRCRAFT_LOAD,2024-01-15T04:56:00,MISREAD,
SCN00001933,BT34070424,PAX07914,FLT00024,SCREENING,2024-01-15T13:23:00,MISREAD,
SCN00001934,BT88360154,PAX04896,FLT00370,CHECK_IN,2024-01-15T22:09:00,OK,
SCN00001935,BT35954518,PAX01721,FLT00236,CHECK_IN,2024-01-15T08:28:00,OK,
SCN00001936,BT49449705,PAX06978,FLT00159,MAKEUP_BELT,2024-01-15T17:18:00,OK,
SCN00001937,BT10011465,PAX06388,FLT00139,AIRCRAFT_LOAD,2024-01-15T16:43:00,OK,
SCN00001938,BT81745429,PAX03408,FLT00066,TRANSFER_BELT,2024-01-15T09:41:00,OK,FLT00034
SCN00001939,BT10689646,PAX05668,FLT00241,AIRCRAFT_LOAD,2024-01-15T12:58:00,OK,
SCN00001940,BT91644753,PAX00585,FLT00242,CAROUSEL,2024-01-15T03:09:00,MISREAD,
SCN00001941,BT57953300,PAX00736,FLT00248,CAROUSEL,2024-01-15T10:09:00,OK,
SCN00001942,BT89603125,PAX02844,FLT00041,MAKEUP_BELT,2024-01-15T14:00:00,EXCEPTION,
SCN00001943,BT44331985,PAX00304,FLT00310,TRANSFER_BELT,2024-01-15T04:30:00,MISREAD,FLT00182
SCN00001944,BT78301185,PAX00012,FLT00177,MAKEUP_BELT,2024-01-15T20:35:00,OK,
SCN00001945,BT22809228,PAX02630,FLT00232,MAKEUP_BELT,2024-01-15T11:15:00,MISREAD,
SCN00001946,BT59089518,PAX02039,FLT00309,CAROUSEL,2024-01-15T05:59:00,EXCEPTION,
SCN00001947,BT76021288,PAX06728,FLT00243,CHECK_IN,2024-01-15T03:43:00,OK,FLT00126
SCN00001948,BT11691339,PAX05873,FLT00160,MAKEUP_BELT,2024-01-15T12:38:00,OK,
SCN00001949,BT12466248,PAX06236,FLT00128,AIRCRAFT_UNLOAD,2024-01-15T20:38:00,OK,
SCN00001950,BT82427597,PAX00198,FLT00349,SCREENING,2024-01-15T22:05:00,EXCEPTION,
SCN00001951,BT31517603,PAX06285,FLT00379,CAROUSEL,2024-01-15T03:21:00,OK,
SCN00001952,BT83012855,PAX04544,FLT00205,CAROUSEL,2024-01-15T11:30:00,OK,
SCN00001953,BT81696184,PAX04428,FLT00007,SCREENING,2024-01-15T15:22:00,OK,
SCN00001954,BT55358363,PAX00742,FLT00196,MAKEUP_BELT,2024-01-15T16:55:00,MISREAD,
SCN00001955,BT37343329,PAX05918,FLT00122,MAKEUP_BELT,2024-01-15T16:15:00,OK,
SCN00001956,BT35484385,PAX04956,FLT00240,MAKEUP_BELT,2024-01-15T10:59:00,OK,
SCN00001957,BT78079093,PAX07373,FLT00028,TRANSFER_BELT,2024-01-15T16:44:00,EXCEPTION,FLT00022
SCN00001958,BT77859023,PAX05897,FLT00310,AIRCRAFT_UNLOAD,2024-01-15T18:29:00,OK,
SCN00001959,BT15506452,PAX05567,FLT00367,CHECK_IN,2024-01-15T22:27:00,MISREAD,FLT00372
SCN00001960,BT94449992,PAX07256,FLT00145,TRANSFER_BELT,2024-01-15T09:35:00,OK,FLT00048
SCN00001961,BT36802227,PAX05577,FLT00075,TRANSFER_BELT,2024-01-15T15:18:00,EXCEPTION,FLT00052
SCN00001962,BT22918256,PAX02747,FLT00276,MAKEUP_BELT,2024-01-15T20:53:00,OK,
SCN00001963,BT56024631,PAX01336,FLT00205,SCREENING,2024-01-15T08:21:00,OK,
SCN00001964,BT98073374,PAX03304,FLT00017,MAKEUP_BELT,2024-01-15T17:31:00,OK,FLT00162
SCN00001965,BT40318481,PAX04921,FLT00241,CAROUSEL,2024-01-15T02:14:00,EXCEPTION,
SCN00001966,BT46592694,PAX02977,FLT00365,MAKEUP_BELT,2024-01-15T12:06:00,EXCEPTION,
SCN00001967,BT17610836,PAX07075,FLT00273,CAROUSEL,2024-01-15T06:41:00,OK,
SCN00001968,BT18525970,PAX02370,FLT00200,CAROUSEL,2024-01-15T04:30:00,MISREAD,
SCN00001969,BT42733135,PAX04724,FLT00140,AIRCRAFT_LOAD,2024-01-15T18:35:00,EXCEPTION,
SCN00001970,BT27753048,PAX07150,FLT00209,SCREENING,2024-01-15T10:28:00,OK,
SCN00001971,BT87338673,PAX03080,FLT00002,MAKEUP_BELT,2024-01-15T09:55:00,OK,FLT00198
SCN00001972,BT19888147,PAX06061,FLT00274,MAKEUP_BELT,2024-01-15T02:33:00,OK,
SCN00001973,BT84561170,PAX07432,FLT00230,CHECK_IN,2024-01-15T09:22:00,EXCEPTION,
SCN00001974,BT16498646,PAX02709,FLT00027,AIRCRAFT_LOAD,2024-01-15T10:04:00,OK,
SCN00001975,BT42038577,PAX03556,FLT00005,MAKEUP_BELT,2024-01-15T03:30:00,OK,
SCN00001976,BT96043099,PAX00719,FLT00332,CAROUSEL,2024-01-15T16:38:00,OK,
SCN00001977,BT93730965,PAX04465,FLT00301,CHECK_IN,2024-01-15T02:22:00,OK,
SCN00001978,BT89505910,PAX00969,FLT00085,CHECK_IN,2024-01-15T10:05:00,OK,FLT00070
SCN00001979,BT13128008,PAX04984,FLT00135,MAKEUP_BELT,2024-01-15T07:23:00,OK,
SCN00001980,BT71749286,PAX06202,FLT00190,AIRCRAFT_UNLOAD,2024-01-15T17:57:00,MISREAD,
SCN00001981,BT25047673,PAX04707,FLT00333,TRANSFER_BELT,2024-01-15T08:22:00,EXCEPTION,FLT00022
SCN00001982,BT16649010,PAX05106,FLT00367,AIRCRAFT_UNLOAD,2024-01-15T16:41:00,OK,
SCN00001983,BT72205693,PAX02858,FLT00253,MAKEUP_BELT,2024-01-15T12:58:00,OK,
SCN00001984,BT94579246,PAX04838,FLT00071,CHECK_IN,2024-01-15T12:53:00,OK,
SCN00001985,BT91198356,PAX02307,FLT00356,MAKEUP_BELT,2024-01-15T13:14:00,OK,
SCN00001986,BT26690742,PAX04567,FLT00009,CAROUSEL,2024-01-15T21:09:00,OK,
SCN00001987,BT89892158,PAX03190,FLT00179,CAROUSEL,2024-01-15T13:57:00,MISREAD,
SCN00001988,BT47982292,PAX06244,FLT00170,AIRCRAFT_LOAD,2024-01-15T15:51:00,OK,
SCN00001989,BT90143816,PAX06507,FLT00352,MAKEUP_BELT,2024-01-15T07:05:00,OK,
SCN00001990,BT76443354,PAX00429,FLT00162,CAROUSEL,2024-01-15T15:54:00,EXCEPTION,
SCN00001991,BT64813017,PAX00841,FLT00216,TRANSFER_BELT,2024-01-15T06:45:00,OK,FLT00279
SCN00001992,BT66781775,PAX00250,FLT00230,CHECK_IN,2024-01-15T12:06:00,EXCEPTION,
SCN00001993,BT30704878,PAX06208,FLT00216,AIRCRAFT_LOAD,2024-01-15T02:32:00,OK,
SCN00001994,BT18440661,PAX02999,FLT00259,MAKEUP_BELT,2024-01-15T02:55:00,OK,
SCN00001995,BT36715740,PAX05578,FLT00003,CHECK_IN,2024-01-15T17:03:00,OK,
SCN00001996,BT95202538,PAX07792,FLT00047,AIRCRAFT_LOAD,2024-01-15T18:57:00,OK,
SCN00001997,BT17243541,PAX02842,FLT00270,AIRCRAFT_LOAD,2024-01-15T21:31:00,OK,
SCN00001998,BT34057553,PAX02095,FLT00155,CHECK_IN,2024-01-15T09:08:00,OK,
SCN00001999,BT51284130,PAX03624,FLT00291,MAKEUP_BELT,2024-01-15T03:55:00,EXCEPTION,
SCN00002000,BT59038710,PAX01752,FLT00050,CAROUSEL,2024-01-15T12:55:00,EXCEPTION,
SCN00002001,BT52858123,PAX05921,FLT00236,CHECK_IN,2024-01-15T21:32:00,OK,
SCN00002002,BT80425765,PAX05221,FLT00295,AIRCRAFT_UNLOAD,2024-01-15T15:34:00,EXCEPTION,
SCN00002003,BT50311520,PAX06944,FLT00368,AIRCRAFT_LOAD,2024-01-15T21:49:00,OK,
SCN00002004,BT62122549,PAX07252,FLT00064,AIRCRAFT_UNLOAD,2024-01-15T10:01:00,OK,
SCN00002005,BT91506831,PAX04055,FLT00136,CAROUSEL,2024-01-15T21:05:00,EXCEPTION,
SCN00002006,BT10928192,PAX03066,FLT00352,AIRCRAFT_LOAD,2024-01-15T03:40:00,OK,
SCN00002007,BT74192137,PAX06944,FLT00243,TRANSFER_BELT,2024-01-15T05:01:00,MISREAD,FLT00136
SCN00002008,BT42797531,PAX07009,FLT00004,TRANSFER_BELT,2024-01-15T23:55:00,OK,FLT00290
SCN00002009,BT34911963,PAX01344,FLT00014,AIRCRAFT_UNLOAD,2024-01-15T14:17:00,EXCEPTION,
SCN00002010,BT39127109,PAX01554,FLT00074,CAROUSEL,2024-01-15T22:36:00,EXCEPTION,
SCN00002011,BT27886045,PAX01724,FLT00290,TRANSFER_BELT,2024-01-15T15:49:00,OK,FLT00133
SCN00002012,BT15357720,PAX01525,FLT00288,SCREENING,2024-01-15T12:59:00,OK,
SCN00002013,BT62986889,PAX07658,FLT00236,AIRCRAFT_LOAD,2024-01-15T23:04:00,MISREAD,
SCN00002014,BT44666735,PAX01355,FLT00225,AIRCRAFT_LOAD,2024-01-15T10:04:00,MISREAD,
SCN00002015,BT31401507,PAX01834,FLT00370,AIRCRAFT_UNLOAD,2024-01-15T13:32:00,OK,
SCN00002016,BT41983879,PAX05620,FLT00094,CHECK_IN,2024-01-15T21:38:00,OK,
